,Fuel_Mdot,Tair,Treturn,Tsupply,Water_Mdot,Class
23099,3.0,293.0,333.0000001,335.6984188,7.5,Scaling
23100,3.0,293.0,333.0000001,344.1880094,8.0,Scaling
23101,3.0,293.0,333.0000001,341.1062952,8.0,Scaling
23102,3.0,293.0,333.0000001,339.3551856,8.0,Scaling
23103,3.0,293.0,333.0000001,338.2262344,8.0,Scaling
23104,3.0,293.0,333.0000001,337.4378857,8.0,Scaling
23105,3.0,293.0,333.0000001,336.8562045,8.0,Scaling
23106,3.0,293.0,333.0000001,336.4093411,8.0,Scaling
23107,3.0,293.0,333.0000001,336.0552925,8.0,Scaling
23108,3.0,293.0,333.0000001,335.7678623,8.0,Scaling
23109,3.0,293.0,333.0000001,335.5298648,8.0,Scaling
23110,3.0,293.0,333.0000002,343.5321737,8.5,Scaling
23111,3.0,293.0,333.0000002,340.6302091,8.5,Scaling
23112,3.0,293.0,333.0000002,338.9818186,8.5,Scaling
23113,3.0,293.0,333.0000002,337.919128,8.5,Scaling
23114,3.0,293.0,333.0000002,337.1770663,8.5,Scaling
23115,3.0,293.0,3767.88656753902,336.6295469,8.5,Scaling
23116,3.0,293.0,333.0000002,336.2089328,8.5,Scaling
23117,3.0,293.0,333.0000002,335.8756845,8.5,Scaling
23118,3.0,293.0,333.0000002,335.605143,8.5,Scaling
23119,3.0,293.0,333.0000002,335.381131,8.5,Scaling
23120,3.0,4655.6604151183565,333.0000002,342.948758,9.0,Scaling
23121,3.0,293.0,333.0000002,340.2069433,9.0,Scaling
23122,3.0,293.0,333.0000002,338.6498889,9.0,Scaling
23123,3.0,293.0,333.0000002,337.6461121,9.0,Scaling
23124,3.0,293.0,333.0000002,336.9452034,9.0,Scaling
23125,3.0,293.0,333.0000002,336.4280558,9.0,Scaling
23126,3.0,293.0,333.0000002,336.0307781,9.0,Scaling
23127,50.977333651448774,293.0,333.0000002,335.7160219,9.0,Scaling
23128,3.0,293.0,333.0000002,335.4604945,9.0,Scaling
23129,3.0,293.0,333.0000002,335.2489156,9.0,Scaling
23130,3.0,293.0,333.0000002,342.4261585,9.5,Scaling
23131,3.0,293.0,333.0000002,339.8281695,9.5,Scaling
23132,3.0,293.0,333.0000002,338.3528608,9.5,Scaling
23133,3.0,293.0,333.0000002,337.4018088,9.5,Scaling
23134,3.0,293.0,333.0000002,336.7377284,9.5,Scaling
23135,3.0,293.0,333.0000002,336.2477602,9.5,Scaling
23136,3.0,293.0,333.0000002,335.8713656,9.5,Scaling
23137,3.0,293.0,333.0000002,335.573157,9.5,Scaling
23138,3.0,293.0,333.0000002,335.3310649,9.5,Scaling
23139,3.0,293.0,3966.330817307885,335.1306116,9.5,Scaling
23140,3.0,293.0,333.0000002,341.9557232,10.0,Scaling
23141,3.0,293.0,333.0000002,339.4872228,10.0,Scaling
23142,3.0,293.0,333.0000002,338.0855046,10.0,Scaling
23143,3.0,293.0,333.0000002,337.1819148,10.0,Scaling
23144,3.0,293.0,333.0000002,336.5509859,10.0,Scaling
23145,3.0,293.0,333.0000002,336.0854827,10.0,Scaling
23146,3.0,293.0,333.0000002,335.7278855,10.0,Scaling
23147,3.0,293.0,333.0000002,335.4445715,10.0,Scaling
23148,3.0,293.0,333.0000002,335.2145724,10.0,Scaling
23149,3.0,293.0,333.0000002,335.024133,10.0,Scaling
23150,3.0,293.0,333.0000002,341.5300129,10.5,Scaling
23151,3.0,293.0,333.0000002,339.1787061,10.5,Scaling
23152,3.0,293.0,333.0000002,337.8435856,10.5,Scaling
23153,3.0,293.0,333.0000002,336.9829461,10.5,Scaling
23154,3.0,293.0,333.0000002,336.382016,10.5,Scaling
23155,3.0,293.0,333.0000002,335.938651,10.5,Scaling
23156,3.0,293.0,333.0000002,335.5980628,10.5,Scaling
23157,3.0,293.0,333.0000002,335.3282263,10.5,Scaling
23158,3.0,293.0,333.0000002,335.1091696,10.5,Scaling
23159,3.0,293.0,333.0000002,334.9277913,10.5,Scaling
23160,3.0,293.0,333.0000003,341.1429391,11.0,Scaling
23161,3.0,293.0,333.0000003,338.8982024,11.0,Scaling
23162,3.0,293.0,333.0000003,337.6236385,11.0,Scaling
23163,3.0,293.0,333.0000003,336.8020514,11.0,Scaling
23164,3.0,293.0,333.0000003,336.2283969,11.0,Scaling
23165,3.0,293.0,333.0000003,335.8051599,11.0,Scaling
23166,3.0,293.0,333.0000003,335.4800363,11.0,Scaling
23167,3.0,293.0,333.0000003,335.2224533,11.0,Scaling
23168,3.0,293.0,333.0000003,335.013345,11.0,Scaling
23169,3.0,293.0,333.0000003,334.8402047,11.0,Scaling
23170,3.0,293.0,333.0000003,340.7894702,11.5,Scaling
23171,3.0,293.0,333.0000003,338.6420623,11.5,Scaling
23172,3.0,293.0,333.0000003,337.4227998,11.5,Scaling
23173,3.0,293.0,333.0000003,336.6368749,11.5,Scaling
23174,3.0,293.0,333.0000003,336.0881276,11.5,Scaling
23175,3.0,293.0,333.0000003,335.6832704,11.5,Scaling
23176,3.0,293.0,333.0000003,335.3722679,11.5,Scaling
23177,3.0,293.0,333.0000003,335.1258738,11.5,Scaling
23178,3.0,293.0,333.0000003,334.9258497,11.5,Scaling
23179,3.0,293.0,333.0000003,334.7602315,11.5,Scaling
23180,3.0,293.0,333.0000003,340.4654121,12.0,Scaling
23181,3.0,293.0,333.0000003,338.4072435,12.0,Scaling
23182,3.0,293.0,333.0000003,337.2386832,12.0,Scaling
23183,3.0,293.0,333.0000003,336.4854533,12.0,Scaling
23184,3.0,293.0,333.0000003,335.9595403,12.0,Scaling
23185,3.0,293.0,333.0000003,335.571533,12.0,Scaling
23186,3.0,293.0,333.0000003,335.2734761,12.0,Scaling
23187,3.0,293.0,333.0000003,335.0373393,12.0,Scaling
23188,3.0,293.0,333.0000003,334.8456429,12.0,Scaling
23189,3.0,293.0,333.0000003,334.6869205,12.0,Scaling
23190,3.0,293.0,333.0000003,340.1672404,12.5,Scaling
23191,3.0,293.0,333.0000003,338.1911902,12.5,Scaling
23192,3.0,293.0,333.0000003,337.0692837,12.5,Scaling
23193,47.69752478717148,293.0,333.0000003,336.3461372,12.5,Scaling
23194,3.0,293.0,333.0000003,335.841234,12.5,Scaling
23195,3.0,293.0,333.0000003,335.4687301,12.5,Scaling
23196,3.0,293.0,333.0000003,335.1825841,12.5,Scaling
23197,3.0,293.0,333.0000003,334.9558848,12.5,Scaling
23198,3.0,293.0,333.0000003,334.7718504,12.5,Scaling
23199,3.0,293.0,333.0000003,334.6194724,12.5,Scaling
23200,3.0,295.0,333.0,362.7004939,3.0,Scaling
23201,3.0,295.0,333.0,354.5536181,3.0,Scaling
23202,3.0,295.0,333.0,349.9128479,3.0,Scaling
23203,3.0,295.0,333.0,346.9162808,3.0,Scaling
23204,3.0,295.0,333.0,344.82241,3.0,Scaling
23205,3.0,295.0,333.0,343.2767332,3.0,Scaling
23206,3.0,295.0,333.0,342.0873509,3.0,Scaling
23207,3.0,295.0,333.0,341.1446167,3.0,Scaling
23208,3.0,295.0,333.0,340.3791017,3.0,Scaling
23209,3.0,295.0,333.0,339.7451276,3.0,Scaling
23210,3.0,295.0,333.0,358.4871652,3.5,Scaling
23211,3.0,295.0,333.0,351.4905383,3.5,Scaling
23212,3.0,295.0,333.0,347.50599,3.5,Scaling
23213,3.0,295.0,333.0,344.935191,3.5,Scaling
23214,3.0,295.0,333.0,343.1390648,3.5,Scaling
23215,3.0,295.0,333.0,341.8114426,3.5,Scaling
23216,3.0,295.0,333.0,340.7912511,3.5,Scaling
23217,3.0,295.0,333.0,339.9827858,3.5,Scaling
23218,3.0,295.0,333.0,339.3263321,3.5,Scaling
23219,3.0,295.0,333.0,338.7827012,3.5,Scaling
23220,3.0,295.0,333.0,355.3223914,4.0,Scaling
23221,3.0,295.0,333.0,349.1887046,4.0,Scaling
23222,3.0,295.0,333.0,345.6992857,4.0,Scaling
23223,3.0,295.0,333.0,343.4483161,4.0,Scaling
23224,3.0,295.0,333.0,341.8740037,4.0,Scaling
23225,3.0,295.0,333.0,340.7117709,4.0,Scaling
23226,3.0,295.0,333.0,339.8187239,4.0,Scaling
23227,3.0,295.0,333.0,339.1110493,4.0,Scaling
23228,3.0,295.0,333.0,338.5364565,4.0,Scaling
23229,3.0,295.0,333.0,338.060632,4.0,Scaling
23230,3.0,295.0,333.0,352.8574827,4.5,Scaling
23231,3.0,295.0,333.0,347.3968857,4.5,Scaling
23232,3.0,295.0,333.0,344.2931447,4.5,Scaling
23233,3.0,295.0,333.0,342.2899848,4.5,Scaling
23234,3.0,295.0,333.0,340.8896134,4.5,Scaling
23235,3.0,295.0,333.0,339.8561277,4.5,Scaling
23236,3.0,295.0,333.0,339.0620457,4.5,Scaling
23237,3.0,295.0,333.0,338.4328165,4.5,Scaling
23238,3.0,295.0,333.0,337.921932,4.5,Scaling
23239,3.0,295.0,333.0,337.4988749,4.5,Scaling
23240,3.0,295.0,333.0000001,350.8804582,5.0,Scaling
23241,3.0,295.0,333.0000001,345.9624816,5.0,Scaling
23242,3.0,295.0,333.0000001,343.1676474,5.0,Scaling
23243,3.0,295.0,333.0000001,341.3625925,5.0,Scaling
23244,3.0,295.0,333.0000001,340.1018149,5.0,Scaling
23245,3.0,295.0,333.0000001,339.1713969,5.0,Scaling
23246,47.536970512565176,295.0,333.0000001,338.4565341,5.0,Scaling
23247,3.0,295.0,333.0000001,337.8900944,5.0,Scaling
23248,3.0,295.0,333.0000001,337.4302009,5.0,Scaling
23249,3.0,295.0,333.0000001,337.049376,5.0,Scaling
23250,3.0,295.0,333.0000001,349.2616995,5.5,Scaling
23251,3.0,295.0,333.0000001,344.7882501,5.5,Scaling
23252,3.0,295.0,333.0000001,342.2450894,5.5,Scaling
23253,3.0,295.0,333.0000001,340.6035545,5.5,Scaling
23254,3.0,295.0,333.0000001,339.4570632,5.5,Scaling
23255,3.0,295.0,333.0000001,338.6110196,5.5,Scaling
23256,3.0,295.0,333.0000001,337.9610036,5.5,Scaling
23257,3.0,295.0,333.0000001,337.4459593,5.5,Scaling
23258,3.0,295.0,333.0000001,337.0278017,5.5,Scaling
23259,3.0,295.0,333.0000001,336.6815426,5.5,Scaling
23260,3.0,295.0,333.0000001,347.9119125,6.0,Scaling
23261,3.0,295.0,333.0000001,343.8092915,6.0,Scaling
23262,3.0,295.0,4349.234255498274,341.4760153,6.0,Scaling
23263,3.0,295.0,333.0000001,339.9708424,6.0,Scaling
23264,3.0,295.0,333.0000001,338.9196399,6.0,Scaling
23265,3.0,295.0,333.0000001,338.1439402,6.0,Scaling
23266,3.0,295.0,333.0000001,337.5479847,6.0,Scaling
23267,3.0,295.0,333.0000001,337.0757849,6.0,Scaling
23268,3.0,295.0,333.0000001,336.6924183,6.0,Scaling
23269,3.0,295.0,333.0000001,336.3749723,6.0,Scaling
23270,3.0,295.0,333.0000001,346.769201,6.5,Scaling
23271,3.0,295.0,333.0000001,342.9803775,6.5,Scaling
23272,3.0,295.0,333.0000001,340.8250707,116.72680378182987,Scaling
23273,3.0,295.0,333.0000001,339.4353424,6.5,Scaling
23274,3.0,295.0,333.0000001,338.4648045,6.5,Scaling
23275,3.0,295.0,333.0000001,337.7486493,90.98303210370872,Scaling
23276,3.0,295.0,333.0000001,337.1984525,6.5,Scaling
23277,3.0,295.0,333.0000001,336.7625165,6.5,Scaling
23278,3.0,295.0,333.0000001,336.4085964,6.5,Scaling
23279,3.0,295.0,333.0000001,336.1155367,6.5,Scaling
23280,3.0,295.0,333.0000001,345.7893076,7.0,Scaling
23281,3.0,295.0,333.0000001,342.2688572,7.0,Scaling
23282,48.00282975712781,295.0,333.0000001,340.26698,7.0,Scaling
23283,3.0,295.0,333.0000001,338.9762488,7.0,Scaling
23284,3.0,295.0,333.0000001,338.0748782,7.0,Scaling
23285,3.0,295.0,333.0000001,337.4097775,7.0,Scaling
23286,3.0,295.0,333.0000001,336.8988136,7.0,Scaling
23287,3.0,295.0,333.0000001,336.4939688,7.0,Scaling
23288,3.0,295.0,333.0000001,336.1652941,7.0,Scaling
23289,3.0,295.0,333.0000001,335.8931413,7.0,Scaling
23290,3.0,295.0,333.0000001,344.9397478,7.5,Scaling
23291,3.0,295.0,333.0000001,341.6520384,7.5,Scaling
23292,3.0,295.0,4590.636454752671,339.783198,7.5,Scaling
23293,3.0,295.0,333.0000001,338.5782978,7.5,Scaling
23294,3.0,295.0,333.0000001,337.7368916,7.5,Scaling
23295,3.0,295.0,333.0000001,337.1160506,7.5,Scaling
23296,3.0,295.0,333.0000001,336.6390968,7.5,Scaling
23297,3.0,295.0,333.0000001,336.2612035,7.5,Scaling
23298,3.0,295.0,333.0000001,335.9544126,7.5,Scaling
23299,3.0,295.0,333.0000001,335.7003823,7.5,Scaling
23300,3.0,295.0,333.0000001,6859.715787248946,8.0,Scaling
23301,3.0,295.0,333.0000001,341.112194,8.0,Scaling
23302,3.0,295.0,333.0000001,339.35981,8.0,Scaling
23303,3.0,295.0,333.0000001,338.2300374,8.0,Scaling
23304,3.0,295.0,333.0000001,337.4411149,8.0,Scaling
23305,3.0,295.0,333.0000001,336.8590105,8.0,Scaling
23306,3.0,295.0,333.0000001,336.4118219,8.0,Scaling
23307,3.0,295.0,333.0000001,336.0575157,8.0,Scaling
23308,3.0,295.0,333.0000001,335.7698763,8.0,Scaling
23309,3.0,295.0,333.0000001,335.5317056,8.0,Scaling
23310,3.0,295.0,333.0000002,343.5398272,8.5,Scaling
23311,3.0,295.0,333.0000002,340.6357613,8.5,Scaling
23312,3.0,295.0,333.0000002,338.9861714,8.5,Scaling
23313,3.0,295.0,333.0000002,337.9227075,8.5,Scaling
23314,3.0,295.0,333.0000002,337.1801057,8.5,Scaling
23315,3.0,295.0,333.0000002,336.632188,8.5,Scaling
23316,3.0,295.0,333.0000002,336.2112677,8.5,Scaling
23317,3.0,295.0,333.0000002,335.877777,8.5,Scaling
23318,3.0,295.0,333.0000002,335.6070386,8.5,Scaling
23319,3.0,295.0,333.0000002,335.3828636,8.5,Scaling
23320,3.0,295.0,333.0000002,342.9559975,9.0,Scaling
23321,3.0,295.0,333.0000002,340.2121876,9.0,Scaling
23322,3.0,295.0,333.0000002,338.6540001,9.0,Scaling
23323,3.0,295.0,333.0000002,337.6494929,160.5378364458896,Scaling
23324,3.0,295.0,333.0000002,336.9480741,9.0,Scaling
23325,3.0,295.0,333.0000002,336.4305502,9.0,Scaling
23326,3.0,295.0,333.0000002,336.0329835,9.0,Scaling
23327,3.0,295.0,6353.312010977606,335.7179982,9.0,Scaling
23328,3.0,295.0,333.0000002,335.4622848,9.0,Scaling
23329,3.0,295.0,333.0000002,335.250552,9.0,Scaling
23330,3.0,295.0,333.0000002,342.4330177,9.5,Scaling
23331,3.0,295.0,333.0000002,339.8331381,9.5,Scaling
23332,3.0,295.0,333.0000002,338.3567559,9.5,Scaling
23333,3.0,295.0,333.0000002,337.4050118,9.5,Scaling
23334,3.0,295.0,333.0000002,336.7404482,9.5,Scaling
23335,3.0,295.0,333.0000002,336.2501234,9.5,Scaling
23336,3.0,295.0,333.0000002,335.873455,9.5,Scaling
23337,3.0,295.0,333.0000002,335.5750293,9.5,Scaling
23338,3.0,295.0,333.0000002,335.3327611,9.5,Scaling
23339,3.0,295.0,333.0000002,335.1321619,9.5,Scaling
23340,3.0,295.0,333.0000002,341.96224,10.0,Scaling
23341,3.0,295.0,333.0000002,339.4919433,10.0,Scaling
23342,3.0,295.0,333.0000002,338.0892051,10.0,Scaling
23343,3.0,295.0,333.0000002,337.1849578,10.0,Scaling
23344,3.0,295.0,333.0000002,336.5535698,10.0,Scaling
23345,3.0,295.0,333.0000002,336.0877278,10.0,Scaling
23346,3.0,295.0,333.0000002,335.7298704,10.0,Scaling
23347,3.0,295.0,333.0000002,335.4463502,10.0,Scaling
23348,3.0,295.0,333.0000002,335.2161838,10.0,Scaling
23349,3.0,295.0,333.0000002,335.0256058,10.0,Scaling
23350,3.0,295.0,333.0000002,341.53622,10.5,Scaling
23351,3.0,295.0,333.0000002,339.1832021,10.5,Scaling
23352,3.0,295.0,333.0000002,337.8471101,10.5,Scaling
23353,3.0,295.0,333.0000002,336.9858443,10.5,Scaling
23354,3.0,295.0,333.0000002,336.384477,10.5,Scaling
23355,3.0,295.0,333.0000002,335.9407892,10.5,Scaling
23356,3.0,295.0,333.0000002,335.5999533,10.5,Scaling
23357,3.0,295.0,333.0000002,335.3299204,10.5,Scaling
23358,3.0,295.0,333.0000002,335.1107043,10.5,Scaling
23359,3.0,295.0,333.0000002,334.929194,10.5,Scaling
23360,3.0,295.0,333.0000003,341.1488645,11.0,Scaling
23361,3.0,295.0,333.0000003,338.9024944,11.0,Scaling
23362,3.0,295.0,333.0000003,337.6270029,11.0,Scaling
23363,3.0,295.0,333.0000003,336.804818,11.0,Scaling
23364,3.0,295.0,333.0000003,336.2307461,11.0,Scaling
23365,3.0,295.0,333.0000003,335.807201,11.0,Scaling
23366,3.0,295.0,333.0000003,335.4818408,11.0,Scaling
23367,3.0,295.0,333.0000003,335.2240704,11.0,Scaling
23368,3.0,295.0,333.0000003,335.01481,11.0,Scaling
23369,3.0,295.0,333.0000003,334.8415436,11.0,Scaling
23370,3.0,295.0,333.0000003,340.7951384,11.5,Scaling
23371,3.0,295.0,333.0000003,338.6461678,11.5,Scaling
23372,3.0,295.0,333.0000003,337.4260181,11.5,Scaling
23373,3.0,295.0,333.0000003,336.6395213,11.5,Scaling
23374,3.0,295.0,333.0000003,336.0903747,11.5,Scaling
23375,3.0,295.0,333.0000003,335.6852228,11.5,Scaling
23376,3.0,295.0,333.0000003,335.3739941,11.5,Scaling
23377,3.0,295.0,333.0000003,335.1274207,11.5,Scaling
23378,3.0,295.0,333.0000003,334.927251,11.5,Scaling
23379,3.0,295.0,333.0000003,334.7615123,11.5,Scaling
23380,3.0,295.0,333.0000003,340.4708444,12.0,Scaling
23381,3.0,295.0,333.0000003,338.4111781,12.0,Scaling
23382,3.0,295.0,333.0000003,337.2417675,12.0,Scaling
23383,3.0,295.0,333.0000003,336.4879895,12.0,Scaling
23384,3.0,295.0,333.0000003,335.9616938,12.0,Scaling
23385,3.0,295.0,333.0000003,335.5734041,12.0,Scaling
23386,3.0,295.0,333.0000003,335.2751303,12.0,Scaling
23387,3.0,295.0,333.0000003,335.0388218,12.0,Scaling
23388,3.0,295.0,333.0000003,334.8469859,12.0,Scaling
23389,3.0,295.0,333.0000003,334.6881479,12.0,Scaling
23390,3.0,295.0,333.0000003,340.1724558,12.5,Scaling
23391,3.0,295.0,333.0000003,338.1949677,12.5,Scaling
23392,3.0,295.0,333.0000003,337.0722447,12.5,Scaling
23393,3.0,295.0,333.0000003,336.348572,12.5,Scaling
23394,3.0,295.0,333.0000003,335.8433014,12.5,Scaling
23395,3.0,295.0,333.0000003,335.4705264,12.5,Scaling
23396,3.0,295.0,333.0000003,335.1841722,12.5,Scaling
23397,3.0,295.0,333.0000003,334.9573079,12.5,Scaling
23398,3.0,295.0,333.0000003,334.7731396,12.5,Scaling
23399,3.0,295.0,3647.0862450852724,334.6206507,12.5,Scaling
23400,3.0,297.0,333.0,362.7220529,3.0,Scaling
23401,3.0,297.0,333.0,6417.085262135293,3.0,Scaling
23402,3.0,297.0,333.0,349.9251356,3.0,Scaling
23403,3.0,297.0,333.0,346.9263894,3.0,Scaling
23404,3.0,297.0,333.0,344.830996,3.0,Scaling
23405,3.0,297.0,333.0,343.2841953,3.0,Scaling
23406,3.0,297.0,333.0,342.0939587,3.0,Scaling
23407,3.0,297.0,4798.730799601713,341.1505389,3.0,Scaling
23408,3.0,297.0,333.0,340.3844673,3.0,Scaling
23409,3.0,297.0,333.0,339.7500323,3.0,Scaling
23410,3.0,297.0,333.0,358.5056603,3.5,Scaling
23411,3.0,297.0,333.0,351.5039732,3.5,Scaling
23412,3.0,297.0,333.0,347.5165275,3.5,Scaling
23413,3.0,297.0,333.0,344.9438591,3.5,Scaling
23414,3.0,297.0,333.0,343.1464374,3.5,Scaling
23415,3.0,297.0,333.0,341.8178498,3.5,Scaling
23416,3.0,297.0,333.0,340.7969164,3.5,Scaling
23417,3.0,297.0,333.0,339.9878633,3.5,Scaling
23418,3.0,297.0,333.0,339.3309322,3.5,Scaling
23419,3.0,297.0,333.0,338.786906,3.5,Scaling
23420,3.0,297.0,333.0,355.3385846,4.0,Scaling
23421,3.0,297.0,333.0,349.2004656,4.0,Scaling
23422,3.0,297.0,333.0,345.7085094,4.0,Scaling
23423,3.0,297.0,333.0,343.455903,4.0,Scaling
23424,3.0,297.0,333.0,341.8804564,4.0,Scaling
23425,3.0,297.0,333.0,340.7173784,4.0,Scaling
23426,3.0,297.0,333.0,339.8236821,4.0,Scaling
23427,3.0,297.0,333.0,339.1154928,4.0,Scaling
23428,3.0,297.0,333.0,338.5404823,4.0,Scaling
23429,3.0,297.0,333.0,338.0643118,4.0,Scaling
23430,3.0,297.0,333.0,352.8719117,4.5,Scaling
23431,3.0,297.0,333.0,347.4073438,4.5,Scaling
23432,3.0,297.0,333.0,344.3013459,4.5,Scaling
23433,3.0,297.0,333.0,342.2967399,4.5,Scaling
23434,3.0,297.0,333.0,340.8953502,4.5,Scaling
23435,3.0,297.0,333.0,339.861113,4.5,Scaling
23436,3.0,297.0,333.0,339.0664536,4.5,Scaling
23437,3.0,297.0,333.0,338.4367669,4.5,Scaling
23438,3.0,297.0,333.0,337.9255109,4.5,Scaling
23439,3.0,297.0,333.0,337.5021461,4.5,Scaling
23440,3.0,297.0,333.0000001,350.8934495,5.0,Scaling
23441,3.0,297.0,333.0000001,345.9718967,5.0,Scaling
23442,3.0,297.0,333.0000001,343.1750302,5.0,Scaling
23443,3.0,297.0,333.0000001,341.3686733,5.0,Scaling
23444,3.0,297.0,333.0000001,340.1069789,5.0,Scaling
23445,3.0,297.0,333.0000001,339.1758844,5.0,Scaling
23446,3.0,297.0,6296.896348563503,338.4605017,5.0,Scaling
23447,3.0,297.0,333.0000001,337.8936502,5.0,Scaling
23448,3.0,297.0,333.0000001,337.4334222,5.0,Scaling
23449,3.0,297.0,333.0000001,337.0523204,5.0,Scaling
23450,3.0,297.0,333.0000001,349.2735137,5.5,Scaling
23451,3.0,297.0,333.0000001,344.7968113,5.5,Scaling
23452,3.0,297.0,333.0000001,342.2518119,5.5,Scaling
23453,3.0,297.0,333.0000001,340.6090834,5.5,Scaling
23454,3.0,297.0,333.0000001,339.4617584,5.5,Scaling
23455,3.0,297.0,333.0000001,338.6150996,5.5,Scaling
23456,3.0,297.0,333.0000001,337.9646109,5.5,Scaling
23457,3.0,297.0,333.0000001,337.4491921,5.5,Scaling
23458,3.0,297.0,333.0000001,337.0307304,5.5,Scaling
23459,3.0,297.0,333.0000001,336.6842195,5.5,Scaling
23460,3.0,297.0,333.0000001,347.9227451,6.0,Scaling
23461,3.0,297.0,333.0000001,343.8171408,6.0,Scaling
23462,3.0,297.0,333.0000001,341.4821785,6.0,Scaling
23463,3.0,297.0,333.0000001,339.9759112,6.0,Scaling
23464,3.0,297.0,333.0000001,338.9239442,6.0,Scaling
23465,3.0,297.0,333.0000001,338.1476805,6.0,Scaling
23466,3.0,297.0,333.0000001,337.5512916,6.0,Scaling
23467,3.0,297.0,333.0000001,337.0787485,6.0,Scaling
23468,3.0,297.0,333.0000001,336.6951031,6.0,Scaling
23469,3.0,297.0,333.0000001,336.3774263,6.0,Scaling
23470,3.0,297.0,333.0000001,346.7792027,6.5,Scaling
23471,3.0,297.0,333.0000001,342.9876347,6.5,Scaling
23472,3.0,297.0,333.0000001,340.8307607,6.5,Scaling
23473,3.0,297.0,333.0000001,339.4400218,6.5,Scaling
23474,55.6964585213909,297.0,333.0000001,338.4687782,6.5,Scaling
23475,3.0,297.0,333.0000001,337.7521022,6.5,Scaling
23476,3.0,297.0,333.0000001,337.2015053,6.5,Scaling
23477,3.0,297.0,333.0000001,336.7652524,6.5,Scaling
23478,3.0,297.0,333.0000001,336.4110748,6.5,Scaling
23479,3.0,297.0,333.0000001,336.117802,6.5,Scaling
23480,3.0,297.0,333.0000001,345.7985967,7.0,Scaling
23481,3.0,297.0,333.0000001,342.275597,7.0,Scaling
23482,3.0,297.0,333.0000001,340.2722641,7.0,Scaling
23483,3.0,297.0,333.0000001,338.9805944,7.0,Scaling
23484,3.0,297.0,333.0000001,338.0785683,7.0,Scaling
23485,3.0,297.0,333.0000001,337.412984,7.0,Scaling
23486,3.0,297.0,333.0000001,336.9016485,7.0,Scaling
23487,3.0,297.0,333.0000001,336.4965093,7.0,Scaling
23488,3.0,297.0,333.0000001,336.1675957,7.0,Scaling
23489,3.0,297.0,333.0000001,335.895245,7.0,Scaling
23490,3.0,297.0,333.0000001,344.9484192,7.5,Scaling
23491,3.0,297.0,333.0000001,341.6583297,7.5,Scaling
23492,3.0,297.0,333.0000001,339.7881303,7.5,Scaling
23493,3.0,297.0,333.0000001,338.582354,7.5,Scaling
23494,3.0,297.0,333.0000001,337.7403359,7.5,Scaling
23495,3.0,297.0,333.0000001,337.1190435,7.5,Scaling
23496,58.13936911371406,297.0,333.0000001,336.6417429,7.5,Scaling
23497,3.0,297.0,333.0000001,336.2635748,7.5,Scaling
23498,3.0,297.0,333.0000001,335.9565608,7.5,Scaling
23499,3.0,297.0,333.0000001,335.7023457,7.5,Scaling
23500,3.0,297.0,333.0000001,344.2042707,8.0,Scaling
23501,3.0,297.0,333.0000001,341.1180927,8.0,Scaling
23502,3.0,297.0,333.0000001,339.3644345,8.0,Scaling
23503,3.0,297.0,333.0000001,338.2338403,8.0,Scaling
23504,3.0,297.0,333.0000001,337.4443442,8.0,Scaling
23505,3.0,297.0,333.0000001,336.8618165,8.0,Scaling
23506,3.0,297.0,333.0000001,336.4143028,8.0,Scaling
23507,3.0,297.0,333.0000001,336.0597388,8.0,Scaling
23508,3.0,297.0,333.0000001,335.7718903,8.0,Scaling
23509,3.0,297.0,333.0000001,335.5335464,8.0,Scaling
23510,3.0,297.0,333.0000002,343.5474806,8.5,Scaling
23511,3.0,297.0,333.0000002,340.6413136,8.5,Scaling
23512,3.0,297.0,333.0000002,338.9905241,8.5,Scaling
23513,3.0,297.0,333.0000002,337.926287,8.5,Scaling
23514,3.0,297.0,333.0000002,337.1831452,8.5,Scaling
23515,3.0,297.0,333.0000002,336.634829,8.5,Scaling
23516,3.0,297.0,333.0000002,336.2136027,8.5,Scaling
23517,3.0,297.0,333.0000002,335.8798695,8.5,Scaling
23518,3.0,297.0,333.0000002,335.6089342,8.5,Scaling
23519,3.0,297.0,333.0000002,335.3845962,8.5,Scaling
23520,3.0,297.0,333.0000002,342.9632369,9.0,Scaling
23521,3.0,297.0,333.0000002,340.2174318,9.0,Scaling
23522,3.0,297.0,333.0000002,338.6581113,9.0,Scaling
23523,3.0,297.0,333.0000002,337.6528737,9.0,Scaling
23524,3.0,297.0,333.0000002,336.9509449,9.0,Scaling
23525,3.0,297.0,333.0000002,336.4330446,9.0,Scaling
23526,3.0,297.0,333.0000002,336.0351888,9.0,Scaling
23527,3.0,297.0,333.0000002,335.7199745,9.0,Scaling
23528,3.0,297.0,333.0000002,335.4640752,9.0,Scaling
23529,3.0,297.0,333.0000002,335.2521884,9.0,Scaling
23530,3.0,297.0,333.0000002,342.4398769,9.5,Scaling
23531,3.0,297.0,333.0000002,339.8381068,9.5,Scaling
23532,3.0,297.0,333.0000002,338.360651,9.5,Scaling
23533,3.0,297.0,333.0000002,337.4082148,9.5,Scaling
23534,3.0,297.0,333.0000002,336.743168,9.5,Scaling
23535,3.0,297.0,333.0000002,336.2524866,9.5,Scaling
23536,3.0,297.0,333.0000002,335.8755443,9.5,Scaling
23537,3.0,297.0,333.0000002,335.5769017,9.5,Scaling
23538,3.0,297.0,333.0000002,335.3344572,9.5,Scaling
